"veh_id","Price","Acceleration","OpCost","hev","phev20","phev40","bev","bevRangeRel","noBEVFC","american","chinese","japanese","skorean","icev_nest_indicator","hev_nest_indicator","phev_nest_indicator","bev_nest_indicator","created_alternative"
"Ford_1614_car",32.6996618609084,5.3957008425695,4.03952708996506,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Ford_1615_car",33.2578560596426,8.09074212699785,3.58158436281381,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Ford_1616_car",36.7256318251635,4.59448774473095,10.3843045014678,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"Ford_1617_car",35.0947306499417,4.08973922331171,8.84398898627662,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"General Motors_3207_car",43.6892815769325,7.49251646322086,3.42455898815302,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3208_car",44.9634462014812,5.31717315134671,3.85918616915465,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3209_car",44.4527961820613,3.68364672005359,4.15122601754236,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3210_car",41.8767866279513,6.95917498585006,3.12593847376683,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3211_car",43.7474031319941,3.68381008516148,4.16879215568508,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3212_car",43.194580711984,5.32651838466122,3.68479379140017,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3213_car",52.2762778316533,6.86467078620382,3.75095037348665,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3214_car",31.3460425875174,9.64724871676771,2.78218180820464,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3215_car",42.0203293549222,6.08647439507069,3.09077963094182,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3216_car",52.7348684031702,2.6365532999232,4.52203828582017,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3217_car",52.0682307558481,2.63656531654053,4.54016765422998,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3218_car",50.7272009967835,6.65196245107439,3.482068639933,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3219_car",22.3226595454935,12.3124541480259,2.49761573544023,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3220_car",21.9147663983284,12.3031327650072,2.58589271777651,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3221_car",53.9484564169377,3.87264125957687,4.00758989967095,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3222_car",56.156945805151,3.77193641272824,4.0532308744094,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3223_car",53.7538407929661,2.99787626744472,4.41684210197863,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3224_car",39.3099077723407,5.92560476502877,3.37262503023337,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3225_car",59.6447153322213,2.46435894323437,5.04673100746239,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3226_car",80.770454590145,3.1146769775218,4.09135746698119,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3227_car",31.3958332149565,7.64466466043274,10.1033817505128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3228_car",33.9201532103034,5.4751298899744,9.89277882487854,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3229_car",34.2169095274734,3.78592058766289,10.3073892889374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3230_car",32.0907578351349,7.166430138568,8.73097969036559,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3231_car",33.615931991774,3.78592058766289,10.352347977554,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3232_car",33.8980827381412,5.48252263114971,9.39198721817678,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3233_car",38.4547444874319,6.99215359719692,11.0658815201381,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3234_car",23.0370542705718,9.8658367483176,7.59740499199025,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3235_car",32.3265257360628,6.29541691261403,8.29048109135512,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3236_car",41.7184337449501,2.70921522179958,11.0901987230137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3237_car",41.1176648136444,2.70921522179958,11.128607803664,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3238_car",39.338977548405,6.83339978351253,9.72281623502333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3239_car",16.0192259689535,12.7046759314542,6.27574406674501,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3240_car",15.4119301192259,12.7046759314542,6.45769864443082,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3241_car",43.1481581141787,3.98777155991522,9.93946020321127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3242_car",45.1051122458124,3.88264692093493,10.0416681027388,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3243_car",42.1917194754882,3.09602041881945,10.571803793672,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3244_car",29.4906781094035,6.10728357569549,9.24883769985639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3245_car",46.2949439548466,2.54768922649206,11.7435546402986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3246_car",67.7327549223692,3.22022902749844,9.91590862842277,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3247_car",39.1681182174089,4.81048608397114,8.89714409809893,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3248_car",41.2151139282643,3.42126313440143,9.9006259269577,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3249_car",41.5761621641407,2.36807897744403,10.8495813018123,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3250_car",38.8824473249188,3.68594207202542,8.79027698719283,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3251_car",40.9892134810789,2.36809439477003,10.8850935671468,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3252_car",40.6347062837817,3.42291325553532,9.37175086689467,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3253_car",48.0416704784501,4.40620378073923,9.71732374869812,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3254_car",30.3264996417168,3.67984332275316,7.36469473339869,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3255_car",39.6325722367874,3.90106686467403,7.96001262035144,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3256_car",49.3827505006845,2,11.1177326707005,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3257_car",48.7961819559347,2,11.1602607397902,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3258_car",47.3208691284174,3.57057020555614,9.70567612059769,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3259_car",22.2287921958874,3.99327286919125,6.5347483841838,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3260_car",20.6132332062211,4.11491888355637,6.82841814375179,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3261_car",50.3338250460928,2.49144692027172,10.4352337644363,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3262_car",52.3208407631513,2.42649481233594,10.5698719074591,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3263_car",48.9766610458374,2,10.9883970475127,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3264_car",37.2339479634175,3.25672287349006,9.32844313816592,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3265_car",54.1699261467124,2,12.3003953845973,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3266_car",74.965085472666,2,10.4173438443396,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3267_car",42.3676231861778,7.48517502405142,3.55235499728685,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3268_car",29.2905052189962,10.7185599908695,3.16658648591942,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3269_car",31.5029558232516,10.5875836116981,3.1728689121101,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3270_car",26.9656347416919,10.3603612924518,3.08478195669493,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3271_car",32.1465405550087,9.74411006851523,3.22519226044741,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3272_car",39.7973318029489,7.57671819591633,3.40702590804466,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3273_car",27.8060191683368,10.3379055499813,3.11182241282299,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3274_car",34.0381842992305,10.2309458096563,3.35099716814517,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"General Motors_3275_car",43.0014894511757,7.67075039105611,8.04612477371794,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3276_car",28.9415719948909,11.0189150239479,7.07296587614676,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3277_car",31.2304916202873,10.9142566733259,7.05723962746618,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3278_car",26.5781639409663,10.6659125164041,6.87904618259928,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3279_car",32.1004423282543,10.0166686736915,7.19556679909271,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3280_car",40.5122726814258,7.75486960551231,7.76859623711834,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3281_car",27.4659462069551,10.6564967287293,6.92315164497898,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3282_car",33.7807550405377,10.4996828816472,7.488337670262,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"General Motors_3283_car",48.1398318207341,2.88151036555203,9.31017097185106,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3284_car",33.6234066783694,3.87439800832845,8.21457532895248,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3285_car",35.9618735394052,3.83036210607744,8.17792715567015,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3286_car",31.1365031274385,3.80309873704062,7.99576943023253,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3287_car",36.8627756508347,3.63602819379738,8.35617018157244,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3288_car",45.5091951770501,2.91615559253117,9.02944562395724,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3289_car",32.0626793796304,3.78758053069711,8.03407995006894,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3290_car",38.680564941054,3.73987782050401,8.6900048328761,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"General Motors_3291_car",26.198596725644,8.9803060146662,3.28034212349001,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"General Motors_3292_car",31.1116890046832,9.26616880367503,3.39878426905843,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"General Motors_3293_car",44.2821174765037,10.5330761988055,4.34885016712611,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Honda_744_car",30.3218963036371,15.0711798298257,2.5901430072986,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_745_car",55.953941878277,6.34285058298118,3.67963206964738,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_746_car",35.0409967945196,7.57909481529917,2.80815550939331,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_747_car",48.6010037837428,6.50661540297227,3.32711218783926,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_748_car",36.3779141316928,12.1718179080299,2.81565441307758,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_749_car",28.9651686454147,9.27285876474601,2.63224845821682,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_750_car",28.5239316845782,9.26943644594277,2.64648018355854,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_751_car",33.7749294412378,8.23874156963051,2.79178108524774,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_752_car",33.2733062310503,8.23684382357585,2.77101128552206,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_753_car",39.6392880617188,6.37096070377773,3.1672178215222,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_754_car",35.671578332391,8.17140638781783,3.06611036195305,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_755_car",29.9223643339439,15.0833264643005,2.48124551806638,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_756_car",28.3367239074373,9.27295187690657,2.55546379073862,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_757_car",33.5989088171773,7.31157682807831,2.71881781242993,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_758_car",32.8797394807908,8.24301252548049,2.63493273847107,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_759_car",173.043561903975,3.28225753577712,4.6193764564166,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_760_car",27.8828640372688,10.6067292289126,6.38511963235527,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Honda_761_car",49.1301660040173,6.45778569596718,11.7372769887,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_762_car",30.6040667412614,7.73793081279298,8.615193712912,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_763_car",43.1806984965787,6.62973868028459,10.3029135231078,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_764_car",34.284566336364,8.52750966498769,6.96049296031912,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Honda_765_car",23.8402632213063,9.49922934614307,8.0151620373783,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_766_car",23.1801152281722,9.49922934614307,8.03682648856487,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_767_car",28.7861928281358,8.43972519781311,8.28570277263203,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_768_car",28.4630523044793,8.43972519781311,7.97252203875914,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_769_car",34.6932069824147,6.50951376105191,9.08162342797991,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_770_car",30.3287271926773,8.36587343405266,8.66557071275996,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_771_car",27.8775949600269,10.6152314119006,6.16695514127792,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Honda_772_car",23.179225605131,9.49924162502805,7.81552640656326,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_773_car",28.9475084557919,7.48750403784972,8.09114037960502,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_774_car",28.6347889277343,8.43973553757147,7.64515864516466,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_775_car",175.12087574957,3.38486974516757,11.2573475940136,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Honda_776_car",31.113028892948,4.88883250864676,6.91900445938205,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_777_car",56.0895125890493,4.07117702059022,9.60253225006172,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_778_car",36.4842381545964,3.05928002385981,7.46802500160062,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_779_car",49.2410220176472,4.15387713158844,8.52801433748263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_780_car",37.5087876844798,4.25776110678564,7.50428728177167,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_781_car",30.6123546340131,3.61869431092966,6.95334276242541,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_782_car",30.0082284909326,3.61566196717547,6.98836361283695,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_783_car",35.0681666684665,3.28975414387804,7.36692130790508,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_784_car",34.4410027951823,3.29415725617527,7.32500141827384,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_785_car",40.5450152863995,4.07584482496725,8.11422909713509,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_786_car",36.2674337162334,3.21706609508165,8.04876653599341,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_787_car",31.0559607187907,4.9238276763634,6.66958431278218,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_788_car",29.9545736856306,3.63039283865559,6.79021292848131,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_789_car",35.2397154244425,2.98705230545819,7.26041987865746,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_790_car",34.3631840198524,3.31030952712148,7.03339579160627,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_791_car",169.932316417856,2.11678590162253,11.8866123809631,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_819_car",52.180039459769,6.62077841373636,3.76466915658166,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_820_car",44.5844364254454,6.86070415804704,3.89563444272576,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_821_car",36.312962057794,8.74844500077008,3.31176850196283,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_822_car",34.5488918055175,11.2349177558131,3.30427551043505,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_823_car",31.0065643270538,10.6232258135609,2.98202066102876,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"Honda_824_car",40.181846253409,6.74340715841182,11.4178945413056,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_825_car",33.2086950011106,6.97475162700751,11.9732799301225,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_826_car",26.8765570702361,8.9316787784643,9.36707719945631,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_827_car",23.9102691925278,11.5110689405491,9.17564959499884,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_828_car",22.0135638693233,10.883111985728,8.76466324508813,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Honda_829_car",52.5939716401818,4.23111129424423,9.35763173560336,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_830_car",45.2639332827065,4.37907267214163,9.68286957150871,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_831_car",37.1819620139775,3.35477587368107,8.58582383284992,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_832_car",33.1556474765718,3.52937598321769,6.65655657858944,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Honda_833_car",31.4627161749535,3.86484210749899,7.88198627259859,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"Hyundai_1136_car",51.7592040551361,5.71612579360944,3.81394448695714,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1137_car",21.9995862824643,11.5809375255927,2.50535140008045,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1138_car",21.4916533100994,11.5781215236438,2.47856656569472,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1139_car",39.6139223852337,5.36812922848036,3.49533088478897,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1140_car",39.495322233814,5.36739447464794,3.492041080462,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1141_car",47.4861935168868,5.72271279092655,3.56366736922648,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1142_car",32.2602947882667,11.6084380212868,2.57579669063577,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1143_car",29.3261449356847,16.3922691542598,2.47428645466842,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1144_car",85.7919849847831,5.35254531866087,4.20605231474861,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1145_car",82.6702254927569,5.93311884945269,4.16776653384701,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1146_car",32.6580356592426,8.34051446311187,2.90161134474684,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1147_car",32.075118878778,8.34480836081723,2.77189596306717,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1148_car",34.4855918738851,5.17402106425993,3.35156487982317,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1149_car",37.3578640787273,9.02857260929974,2.96714601967601,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1150_car",82.1628688532342,5.06099777042107,4.04251888587889,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1151_car",79.0591106550484,5.93702812888063,4.00030431117958,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1152_car",27.2264004274756,15.3639136742969,2.66484229763857,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1153_car",25.0616130257939,11.5358715200399,3.0064116086503,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1154_car",30.3480961593318,10.0861197030761,2.61235980384093,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1155_car",29.5827035143017,10.0963457675968,2.47127603337904,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1156_car",32.3203937126691,5.79091408021809,3.23187963831997,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1157_car",31.9219701605325,6.01386450533069,3.17738238131922,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1158_car",60.899304534741,6.39444557251342,3.73840973366193,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1159_car",53.4615654245591,6.49356018397599,3.43114116115314,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"Hyundai_1160_car",48.5621419647494,5.8301441671153,10.2189233714923,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1161_car",19.1482642442855,11.8672965021483,6.87935061279248,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1162_car",17.7572852610492,11.8672965021483,7.26276615728017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1163_car",36.2373185122475,5.56166208719562,9.17963869865769,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1164_car",36.0168255112702,5.56166208719562,9.16206202188271,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1165_car",45.7781598458362,5.83560326013979,9.53569916011759,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1166_car",31.4333237774901,8.12742077267328,6.50231984116582,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Hyundai_1167_car",28.2930484881738,11.5301706491575,6.18942200152361,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Hyundai_1168_car",85.181884687646,5.4310320813441,11.5772753293822,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1169_car",81.3948613663313,6.02746260331213,11.4058842249227,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1170_car",29.7943157712492,8.52501324957699,7.86911131076971,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1171_car",28.1994110683984,8.52501324957699,8.43184100654059,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1172_car",32.1175648724632,5.30423884080593,8.62397674795869,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1173_car",34.6336412316498,9.22703975975336,8.05114107236524,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1174_car",82.5756487815801,5.13891072054948,10.9503786697699,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1175_car",78.7820052379746,6.02746260331213,10.9435724962118,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1176_car",25.4577803501907,10.8238042837174,6.51775144689691,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Hyundai_1177_car",20.5691790449383,11.8504446694748,8.5356932730833,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1178_car",26.5890078867311,10.3328419272876,7.83934421844296,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1179_car",26.2702697451895,10.3328419272876,7.5147792043232,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1180_car",28.0080015581582,5.95312484030407,8.73857296055536,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1181_car",27.6644996738496,6.17998474896001,8.63132592718306,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1182_car",55.7109614689301,6.54632129695412,11.6764088622225,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1183_car",48.9478756258608,6.61002203042831,10.9982708297961,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hyundai_1184_car",55.7931140196248,3.65937005829163,10.0301815188684,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1185_car",25.3526409288402,4.05884422807503,6.82247355655635,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1186_car",24.6649457706321,4.05752868407253,6.75757985197625,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1187_car",43.3971940358107,3.42820355592945,9.00613383661999,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1188_car",43.1693246084482,3.42818693787163,8.99921329979838,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1189_car",51.9622153738989,3.20715353476307,9.97958056424892,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1190_car",36.0458825499118,4.15470104761271,7.17179391231714,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1191_car",33.386461645764,5.32717598427609,6.95774614320862,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1192_car",92.8376923527185,3.42004361675542,11.289261097456,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1193_car",88.8574279137997,3.79296716051973,11.052035267877,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1194_car",37.1433623077375,3.29412211688293,7.63435010375679,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1195_car",35.2403153129648,5.3521112233736,7.10378790892459,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Hyundai_1196_car",37.9434846738264,3.3046810740632,8.79548601460106,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
