"row_num","gen_method","mu_scalingFactor","sigma_scalingFactor","mu_wtp_Acceleration","sigma_wtp_Acceleration","mu_wtp_OpCost","sigma_wtp_OpCost","mu_wtp_hev","sigma_wtp_hev","mu_wtp_phev20","sigma_wtp_phev20","mu_wtp_phev40","sigma_wtp_phev40","mu_wtp_bev","sigma_wtp_bev","mu_wtp_bevRangeRel","sigma_wtp_bevRangeRel","mu_wtp_noBEVFC","sigma_wtp_noBEVFC","mu_wtp_american","sigma_wtp_american","mu_wtp_chinese","sigma_wtp_chinese","mu_wtp_japanese","sigma_wtp_japanese","mu_wtp_skorean","sigma_wtp_skorean","LL1","LL2","LL3","LL4","LL5","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
81,"logit_random",0.186084014114633,-0.011806933801092,-2.22909352664252,0.375857285343764,-1.48958382025844,-0.457799749455904,3.09604462478191,-0.542525284666169,0.318227765840294,-0.295040483343655,2.88791747713932,-3.40289307598539,0.0406959522757266,6.97466258059758,1.3477033573667,7.13665352979669,-15.2989463620321,-2.84098726637776,-4.26937944287033,0.27862100639101,-18.1050530142668,19.7833481487317,-1.04097697184426,-0.390676882887213,-4.41376322449956,-0.128440329020572,-10829.6731829276,-8385.79914340547,-8378.67790059082,NA,NA,NA,156.980718602844,0.211693896305579,NA,NA,3,"test0_worse_conv",0,1,-8378.67790059082,3,"test0_worse_conv",81
82,"logit_random",-0.0558507528644898,-0.0323520231771172,-1.29693888480795,0.480118645812039,-1.70423881447423,-3.12710056601554,1.55851790968144,-0.332036781518176,0.456926093079648,0.119337178744428,6.32696578321846,2.81741777691023,-3.16677699015726,-3.27690971790273,8.68959156241317,1.65872152754159,3.12516038337566,-3.30251619615216,-1.42041434612434,-1.60112104765494,14.2181769381177,3.88395852302421,-0.134870900456184,0.335045696827656,-12.3968175961578,-0.322066493122854,-13103.5412580094,-8406.82512982173,-8377.40307620772,NA,NA,NA,1119.30666599907,0.294590025997283,NA,NA,3,"test0_worse_conv",0,1,-8377.40307620772,3,"test0_worse_conv",82
83,"logit_random",0.108289336790135,-0.0329162968970467,0.220589082080449,0.0939854883401116,-1.44001080169643,1.6817428213586,0.520727036588184,-0.330634212914996,0.0897920808342589,0.0491286485946873,3.58743297841142,-0.505734505304582,-0.815223497098223,-2.96687550255659,-5.83618807682768,-10.2242369836287,-13.3602834638547,-6.84689716023442,-2.99612667833223,-0.206360831251081,-1.81468126212195,-13.1057814763649,-0.284593517077163,-0.00918157725482264,-2.082116756451,7.62935853526608,-9674.52021048618,-8398.21145996797,-8397.6762032952,NA,NA,NA,113.589518551699,0.026681809330653,NA,NA,3,"test0_worse_conv",0,1,-8397.6762032952,3,"test0_worse_conv",83
84,"logit_random",0.144159475838779,0.0720930014928528,-2.277216266826,-0.381170950055125,-1.89374398555076,1.72934747682641,1.2227077884887,-1.55521315558937,0.483684695780366,-0.25345184789032,6.20125041740354,-2.09095756579132,-1.70913802657155,-3.85051801914631,9.05186636839812,-3.67874971174275,-0.230463417837944,-1.28431672492353,-0.675135312722163,-2.57127918119508,-14.0907959931022,-9.22338147421286,-0.926101136958105,0.00475453349836444,-7.71183606234648,-2.11706253487991,-9188.70315522778,-8394.67547009813,-8386.0601777141,-8386.06017627303,NA,NA,179.947709239327,1.04436828548209,0.161756742930747,NA,3,"test0_worse_conv",0,1,-8386.06017627303,3,"test0_worse_conv",84
85,"logit_random",0.0542405461775562,-0.000175917501881836,0.134570875045685,-0.0351756337940915,-0.214954113482072,-1.90686317871603,0.818593356353154,-1.05219681822633,0.305050251987775,0.0194080541234176,5.11940535444795,-0.457425338806385,1.07631462848495,4.06450961297184,-2.21909346385989,-0.13524711364626,-2.97753352194449,0.515778652609326,-0.227437233937899,-0.378013727867937,-40.3283134172505,-22.49657829171,-0.00766343710729966,0.422166711601252,-13.0361736082294,1.20918119587014,-9957.58681681696,-8420.79557857291,-8420.66992633689,NA,NA,NA,51.2550282051547,0.305298196339512,NA,NA,4,"dup_best_test0_conv",93,1,-8420.66912095976,3,"test0_worse_conv",93
86,"logit_random",-0.0188731612378593,-0.0486931825042746,-1.31282862791375,-0.340538806322272,-0.994301953849308,-0.759897348455608,0.484102082509611,-2.74379811954188,0.627210644869579,0.261195358288268,3.90793962261979,1.97183269952129,-8.67093178568153,1.90917941246585,-0.578333975592981,1.23101153150984,-1.43537156749767,-3.55801834742828,-0.200213219389152,-0.590610583467337,-42.5514486912169,4.51199126842359,-1.17279353799373,-1.55456098731894,-5.98452800378447,1.00526453791518,-10621.8901319401,-8358.09703570405,-8357.76278044253,NA,NA,NA,113.290660535349,0.840381291901191,NA,NA,3,"test0_worse_conv",0,1,-8357.76278044253,3,"test0_worse_conv",86
87,"logit_random",0.0965307147654571,0.0235622096088778,-1.3822864445268,-0.347828376836624,-3.70238772326355,0.946550686055315,1.91615268934409,-1.87712269668805,0.238869089389543,0.000355097528935064,3.55626691710814,2.93012747802761,-7.43965057276118,2.16600312683061,-0.608132808401741,-2.58917735582419,-8.82374122526828,3.28187554501513,-2.17243970493808,0.536807719002178,-23.9147757279665,1.46340808319131,-1.47065080749944,0.0065373708257129,1.21322429092401,-2.84898271191695,-9995.49142418072,-8375.01682574116,-8374.66768760808,NA,NA,NA,46.4818305012785,0.0810575061254488,NA,NA,3,"test0_worse_conv",0,1,-8374.66768760808,3,"test0_worse_conv",87
88,"logit_random",0.124050688254958,0.0657958998255164,-0.795804018623693,0.19866059213596,-0.690306183916391,-0.665651102970559,1.96789742529074,0.268878885078153,1.04254664702479,-0.108773756482241,0.154002579100441,-0.811536238128596,-8.54229345838504,-6.55773610332861,9.88286972697337,-0.639730697492277,4.65408740817378,-3.63828334628686,-1.10998100407383,-3.09712231495076,6.76689285741034,-7.2241036296472,-0.315327150833177,0.765767789419898,-0.546542555332443,-1.85277021303838,-10291.3659325468,-8381.71060298947,-8363.1259840321,-8354.51182791237,NA,NA,205.972914236459,70.3328608431652,0.0427710341826735,NA,3,"test0_worse_conv",0,1,-8354.51182791237,3,"test0_worse_conv",88
89,"logit_random",0.0751574480158953,0.0268617544417183,0.0654350449646162,0.182394897161798,-2.82439842532918,4.96119760821047,1.94675167932508,-0.293912013901039,0.52297834203603,-0.237417692567784,4.1692517834161,3.02118518336846,-6.88687864159747,0.88606631846378,3.46790439867459,-1.86056684286043,-7.09479169313465,-0.483769816638557,-0.278766291106482,-0.54605693564566,-14.6970509196195,44.2362534042507,-0.502864481638997,-0.332117778643291,-15.5733409471391,-2.05804928872039,-9484.10922854646,-8351.17104360572,-8349.48391502659,NA,NA,NA,68.3368789580537,0.0109457294591491,NA,NA,3,"test0_worse_conv",0,1,-8349.48391502659,3,"test0_worse_conv",89
90,"logit_random",0.0412220284986438,-0.0695215998557586,0.405170897938754,0.0404509404199928,-1.4381042984588,1.39093187789326,1.64000729466594,0.0826268388060899,0.356281765839609,0.17662456248889,0.810568762589622,2.73467936417962,-7.02445233049698,-0.448822795989631,3.97600150456191,3.7440044065873,-2.42442596246586,-5.37160088734446,-0.984017013200985,0.338357335928722,-31.7696546260986,22.4719478654308,-1.8444219799019,-1.54285407327927,4.29429302830897,9.51927884766629,-9324.5571807049,-8384.82876062711,-8384.65020580337,NA,NA,NA,40.112447643018,0.62856854293761,NA,NA,4,"dup_best_test0_conv",8,1,-8384.64935491708,3,"test0_worse_conv",8
91,"logit_random",0.0687669505573184,-0.0806365622541118,-1.38572561955021,-0.479952093904229,-4.93860675437272,-2.3776764064901,1.35201461374813,0.530673549471555,0.0192571249172779,-0.360657431165173,0.370044859260657,3.20217537094932,-3.44930451607784,-0.637122950116727,6.83142921610594,1.03936938540875,-7.84010742425429,-0.556598865876257,-2.90943281304785,2.98155026365251,-9.68364251189885,0.49947146332791,-1.57548044133199,1.30729732701778,-14.650824487608,0.458031955386754,-10002.159201121,-8386.23544550412,-8372.97556615518,NA,NA,NA,1410.69957541343,0.244976558770175,NA,NA,3,"test0_worse_conv",0,1,-8372.97556615518,3,"test0_worse_conv",91
92,"random",-0.411438444428943,-0.696924403836978,-0.734033866856918,0.0958732708531415,-0.051737920316562,1.17304648585223,-0.66897773722257,-1.07295505737889,-0.136229172420009,0.348041281138606,-0.221968010096157,0.299241426971716,0.454401675032311,-0.923858098564775,0.354571682509618,0.00936709848649227,-0.0399761130570268,0.554159568241221,-0.0136656758399007,0.804428102061457,-0.121124649923145,0.307340088964466,0.514284596755453,-0.588641408523314,-0.186898964331672,0.376065246298268,-11338.9101900476,-8398.62265443391,-8384.59027629439,-8382.60922701975,NA,NA,395.228989644673,32.3114794270946,0.222429285395052,NA,3,"test0_worse_conv",0,1,-8382.60922701975,3,"test0_worse_conv",92
93,"random",0.31192601720029,-0.426079345491125,0.661786152897481,-0.367896578469455,-0.413977918722557,0.334083620780508,0.00627021500379709,0.712088431155855,-0.427210931165198,0.705095126391363,-0.26539430343859,-1.1220382904805,0.233152834279134,-0.0331900458712315,0.755086472647669,-0.818901257428868,0.974962047229528,0.581584998511181,0.0715239276301048,-0.205508323618824,0.118225283930754,-0.200830628483878,-0.0720143568085672,-0.35820655753624,0.320907468851082,-0.60604737717023,-10963.858805596,-8422.38284602345,-8420.66912095976,NA,NA,NA,206.129025013646,0.101715707056888,NA,NA,3,"test0_worse_conv",0,1,-8420.66912095976,3,"test0_worse_conv",93
94,"random",0.248445438112449,0.962497780749347,-0.301721066027719,-0.345335389542844,-0.302176155334989,-0.0912656532734356,-0.557944909957053,0.504698736139183,-0.0642943963159929,0.0174158053861549,0.0557253145027175,-0.10464570538632,0.184913155916068,-0.245258852577343,0.094955530268794,-0.270053293855871,-0.432340632892357,-0.743145029021405,-0.549051762948957,-0.420041953783075,-0.737572425156919,-0.296714080995009,0.0442449645849493,-0.251099070042491,-0.191219219150132,-0.561672073736447,-11282.3215407236,-8391.37597813439,-8375.73219679377,-8370.98049979849,NA,NA,232.068159165544,24.1548431550281,0.119458006202679,NA,3,"test0_worse_conv",0,1,-8370.98049979849,3,"test0_worse_conv",94
95,"random",-0.362393592877076,0.244917739841636,-0.440429019418667,0.446871385998453,-0.304557137589725,-0.0637471145738942,-0.0623614660328705,-0.324708538235396,-0.492425170758406,-0.138620798436517,0.185476561310344,0.425698610189967,0.258855330017691,0.186329348112501,0.483943326586459,-0.190371193945883,-0.296672629606895,-0.234982950579381,-0.653191909446933,-0.534153500936877,0.734814159153635,0.630315827131052,0.0463151741974092,0.192727261474618,0.95853698043249,0.0249462012289455,-11929.9765385705,-8475.75290915178,-8376.7930628138,-8375.97633210837,NA,NA,2244.19707174382,67.430819137287,0.0388846675401999,NA,3,"test0_worse_conv",0,1,-8375.97633210837,3,"test0_worse_conv",95
96,"random",0.974167328804263,0.188362383424978,0.339003273817181,-0.275805634183396,0.162609510219596,0.408367459981828,-0.693367359701218,0.319691698764493,0.274717929792466,-0.509890207819765,-0.141934387165285,-0.294777627602413,0.271244021172891,-0.450459703677004,-0.14986229916205,-0.207449104916371,-0.286459406087792,-1.03151970965042,-0.0256077644935973,0.222483931426367,-0.430594714795705,-0.0215483877385856,-0.186563794775453,-0.253797914663603,-0.376412523421629,0.141067036910387,-29978.3198952405,-10000.8590334888,-8392.9147980471,-8354.63108395188,-8354.63064062986,NA,559.500327492056,331.797030061795,14.9206447027648,2.10101732139753,3,"test0_worse_conv",0,1,-8354.63064062986,3,"test0_worse_conv",96
97,"random",0.0243714461139861,0.209471401516149,-1.02684135475017,0.387925655828462,-0.373168843436521,0.683950801969788,0.38638583765458,-0.171674731575352,0.630895894641674,0.277810485820202,0.148985694057655,0.379251995148481,-0.176814813575045,-0.173666106628369,0.69636781995848,-0.39876378681399,0.151885878052085,0.864829885443701,0.898885360788345,-0.438974935087085,-0.14319856303378,0.450045587508261,0.285557903669428,0.0457298428354943,0.207387486597223,-0.789990639705142,-10329.7150290495,-8354.78106983933,-8353.93898701392,NA,NA,NA,72.6765038191894,0.181975169002499,NA,NA,3,"test0_worse_conv",0,1,-8353.93898701392,3,"test0_worse_conv",97
98,"random",0.244916468545395,0.183204917690315,0.0206392254928025,0.623039806283704,0.569654879203826,0.314480357327436,0.685375342202779,-0.451571241384472,-0.271460838049678,0.220740495988037,-1.2419861371517,-0.0693653849660937,0.338101687903219,0.601068939828636,0.22927565303646,-0.837702599279491,0.33737289513772,0.552981598307208,0.244378317137632,0.287366343122798,-0.380045709397992,0.575611567013165,-0.300864525437949,-0.312345770406806,0.876103973642565,0.130463959279149,-10972.5154296951,-8368.24912949935,-8349.48542975206,NA,NA,NA,325.081046513554,0.528395166379588,NA,NA,0,"pruned_test1_too_close",89,1,-8349.48391502659,3,"test0_worse_conv",89
99,"random",1.02048694176939,0.376859570898723,-0.128519820227424,-0.373120959419306,-0.307419887395944,0.139852162836532,-1.0367018349656,-0.676067285971745,0.935168028537282,-0.24699221475651,-0.286497518654066,-0.069456333736303,-0.399443485817648,-0.135659004491587,-0.140975667569852,-0.749078472955562,0.323588631819137,-0.51061707020827,-0.43322934904206,-0.1933165691516,0.232362776746601,-0.177074604575433,0.214530313191475,-0.201571395945037,0.473017502736737,-0.219970474437428,-13615.4258624774,-9086.66838470152,-8398.04443244937,-8397.67616886829,NA,NA,2819.85124464504,44.960778938866,0.0505488899963936,NA,3,"test0_worse_conv",0,1,-8397.67616886829,3,"test0_worse_conv",99
100,"random",0.586027588327361,0.253278936826767,-0.580133800859102,-0.899422823891779,0.84749019641633,-0.0654823011637928,0.0274965744340925,0.321949217773442,0.134440041004829,0.140037099951896,0.131774377963925,0.119829290633847,0.790162971643232,-0.527518486109044,-0.18046764517433,-0.395277017266277,-1.30306995809508,0.396474146740248,-0.0113954197561136,0.511788340475952,-0.478437208399991,0.289662143475432,-0.434543231992202,0.77352470588473,0.120646540917585,-0.238619046283849,-12467.2763964761,-8376.0885312358,-8352.9967608191,NA,NA,NA,1497.41738845137,0.45170857172195,NA,NA,3,"test0_worse_conv",0,1,-8352.9967608191,3,"test0_worse_conv",100
101,"random",-0.342254561685454,-0.32179604774486,0.348893304453467,0.187788695006295,-0.0528318098391975,0.0162127506563999,0.591563873362156,0.172837247983156,-0.0960948985312214,0.0974767948482669,0.525798049355235,0.712259151371929,0.277496495021756,0.851544887994166,-0.136886529893261,0.144188918456333,-0.640316514889636,-0.309432102924432,1.01739904228863,-0.949826066233257,0.272984866159645,-0.576615067767822,-0.0791810018336968,-0.209372814013126,0.861715847520321,0.406540634982279,-11588.1581706509,-8384.08406522092,-8381.81507174024,NA,NA,NA,92.5178848508781,0.0116141795388176,NA,NA,3,"test0_worse_conv",0,1,-8381.81507174024,3,"test0_worse_conv",101
