"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","class_intercept_6","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
78,"logit_random",-0.22648933055259,0.0727057885583466,-0.0937868669460457,0.0211895764938917,0.0350078028323066,0.00278547850465996,-0.195912549810768,-0.188250984442061,-0.0904713213155671,-0.232558409710733,0.762007561697951,-0.00783482982150008,0.16502816023738,-0.0242763672814181,-0.00394240081050003,-0.00158499519468494,0.0963292986470664,0.0648906775079243,0.109725502950557,-0.309313403347109,0.431935195666036,-0.385649365020351,-0.145401028099662,-1.43343785283241,0.0509023383547588,-0.137582467835072,-0.451571241384472,-0.0210250212690609,-0.0640955273893766,-0.0962031704357527,0.134285413974175,0.0346088894387007,0.0363556894903869,-0.38774643626733,-0.207836135471691,-0.21954737321361,-0.0863239981860397,-1.57206008490831,0.0461854154769961,0.126025973489054,0.0374911691127697,-0.0303449514891572,-0.274864706770867,-0.10967838903124,0.13171004844586,0.00489706133760263,-0.0847011655276325,-0.109809176065934,-0.0668140998567689,-0.402999825100886,-0.0189188870263904,-3.09696362296909,-0.0579135683841961,-0.687937958424882,-0.275767374366704,-0.0758108442864557,0.141884715420994,-0.130971521936353,0.0726191718449412,0.0156030273669231,0.34739539331748,-0.455233243781771,0.218043123822706,-0.760692873962678,0.0063238158425639,-2.22242264103727,-0.0900337744847526,-0.599759376499558,0.0284912835075888,-0.0741799569963933,-0.0374855198603391,-0.25245125725793,0.0971253235535527,0.00871665352881886,0.267497543335373,-0.258403275912495,0.476555112438637,-0.0129993962781342,-0.126054436003448,-2.45463526988968,-0.0728390620269107,-0.533850681795394,-0.00632675181797534,-9051.09389468345,-8320.27270028094,-8134.80224014771,-8078.59020253293,-8069.14030558132,-8064.47016831509,-8059.51226706438,-8057.1789990781,-8056.67416449695,-8056.61416094889,-8056.61048764509,NA,1120.71369842356,1240.22949591168,524.986017862685,253.652776805339,170.870903638799,109.195079173124,183.933173404321,33.8527724674515,15.1423198299108,8.89130564449357,3,"test0_worse_conv",0,1,-8056.61048764509,3,"test0_worse_conv",78
79,"logit_random",-0.043767499183986,-0.0855592460446938,-0.139419326005228,0.00638592616271463,0.0113182335538811,0.0308168646283776,-0.346616093346555,0.253985781413938,-0.49610016028991,-0.311760992042017,-0.607613400121167,-0.00866156478453969,-0.701285348454569,0.00128584273834668,-0.202882869598476,0.0186616119845401,0.0301861835543411,0.0122699143437735,0.201848812246972,-0.274932467136937,0.401740143850806,-0.728827133405363,-0.0848895640078209,-0.848942053251919,-0.087705378571507,0.314659214337804,-0.676067285971745,-0.0228071007674137,-0.124877906831031,-0.214836315016502,0.0634679953699446,-0.00724089720612141,-0.0486697404011703,0.150389742841119,-0.00306756330190855,-0.233501385278051,-0.135743343028716,0.577640016638545,0.00514356019037068,-0.190386849031611,-0.0822727695550276,-0.183881470443525,-0.0169803053591559,-0.198536093305286,-0.0227573323582081,0.0252080704610782,0.133723255627491,-0.0785592121421404,0.534956349270466,0.183688607267446,-0.0324323964698534,-0.435568042623852,-0.0233126411063515,0.00735941197713358,0.607605055162534,-0.140365843781133,-0.117183013779269,0.00823704471122268,0.0678968493323033,0.0371040016251994,-0.00683497017008544,-0.167936416661413,0.438619534470852,-0.318475189917937,0.0398694570439556,-1.79038388900506,-0.0485112013313325,0.323203421552916,-0.250147879435442,-0.0616345463852136,-0.0339536825126947,-0.126074269990361,0.0289761768584425,0.000488480658332419,0.0472496794396162,-0.0498419830886024,0.704191372696841,-0.490089519686908,-0.125714685629296,-0.253269441576687,-0.0223263565050947,0.352798107611428,0.216113828685295,-9019.77102070955,-8226.99343690538,-8104.45319478282,-8071.15818506881,-8063.58483443655,-8061.76633470702,-8061.13370082722,-8061.01595036395,-8060.99717376731,-8060.99544516961,NA,NA,801.068156277997,1697.40273089719,556.60317433616,226.12067451675,69.5232358754449,65.9392851953621,12.9001906292031,8.51121532184228,2.56511484696313,NA,3,"test0_worse_conv",0,1,-8060.99544516961,3,"test0_worse_conv",79
80,"logit_random",-0.108205960949523,-0.0923506657304856,-0.216765907813351,0.128872790212246,0.018144570248146,-0.0811731960459116,-0.273663928696403,0.338736830377018,-0.166085074617205,-0.0841509276491157,-3.02282736366631,-0.115926770238486,-0.395533662757087,-0.0789224867558269,-0.0727151941550197,-0.29236648377171,0.10491693411535,0.0105010179901139,0.0777196108417466,-0.406383296763641,0.305710605289613,-0.377033129336285,-0.0792946676103412,-1.28815971235988,0.0268049581090672,-0.457779359262444,0.321949217773442,-0.23310741620013,-0.128112476442221,0.0718381172214284,-0.030426236025732,0.0322192133279981,0.0185247263903021,-0.732940098188437,0.0576824669227317,-0.399798807838271,0.0593568152421963,-0.984406686835325,-0.0571090517416834,-0.659509270801941,0.311891753610676,-0.0867670405941976,-0.0848831032166927,-0.23627110348021,0.000606307007581186,0.0230372645249795,-0.0787602609456733,-0.289410263716958,0.975112319906473,-0.0864346829944314,-0.0465077437288472,-5.51670504878298,0.0605390881408439,-0.270974049882272,0.575835656617165,-0.149280640673136,-0.0580269913317793,-0.102418134755358,0.00721849240194859,0.0113170166805521,0.0869413137517647,-0.173145337542319,1.24900309324005,0.388459512922405,-0.0548388578050628,-1.60081652730276,-0.0621257269714782,-0.569559051546146,0.400905254263562,0.0139272050368257,-0.130940471034953,-0.163302986274268,0.0789739263930462,0.00843563443015157,0.203870705057818,0.116455024736858,0.42954107193489,-0.0995945482423314,-0.0328914235527796,-2.4876343879016,-0.179166044061577,-0.612554740562166,0.0140780483044875,-9011.91007741858,-8301.66655246397,-8111.50705659451,-8097.29747086547,-8092.19578653244,-8091.35051801639,-8091.22185562546,-8091.21402518204,NA,NA,NA,NA,1958.57751826775,777.01250870641,576.882794034759,355.164101671906,132.177556588748,41.923691451837,28.7458419701403,NA,NA,NA,3,"test0_worse_conv",0,1,-8091.21402518204,3,"test0_worse_conv",80
81,"logit_random",0.054161950114633,-0.102247859626011,-0.209313635280715,0.101310480674339,0.020876537431929,0.100711932783642,0.133376752319001,0.1668805365376,-0.206506311304512,-0.240520672681898,-0.687499219388324,-0.155006031537523,0.00467949433367026,0.0680464212609255,-0.148234294364988,0.0666181843117985,-0.14630098118869,0.00491991317495629,-0.064679157621525,-0.188754601378088,0.308141578769459,0.0220229631725268,-0.134709488026275,-1.74060463449314,-0.0428174615212562,-0.401214243652616,0.172837247983156,-0.147424250092377,-0.0162104006921809,-0.195348701046121,0.0188602316137314,0.0362520392792766,0.0355544302477347,-0.523585090129376,0.377685727699094,-0.485222788017079,-0.162958625288777,-0.99683162467947,-0.0832638997099389,-0.380535146658178,-0.260890094847844,-0.0698748869748387,0.0303469613570804,-0.0906234957928776,0.17883648649672,0.0178100226041141,0.138464399899081,-0.347069230059341,0.0425448437732599,0.235641405673783,-0.32718953514081,-0.489206500595772,-0.0284662832048343,0.0728521397467129,-0.0271479746222427,-0.100962527146416,-0.216926899924772,-0.35749131103596,0.0687056995851913,0.0257251527620909,0.0284842923703407,-0.579224844331377,0.254888736607258,-0.535564205434702,-0.154448447342111,-1.02651415833948,-0.125827456014076,-0.153971395295548,-0.552230371548528,-0.0947032033777195,0.00292735323957012,-0.153948898137256,0.16203585560701,-2.94071107659021e-05,0.212387963135999,-0.199301295419526,0.376094024271659,-0.664806611360586,0.000944650186120596,-0.677580811057767,-0.00536291108286022,-0.552298340768095,-0.19007772646402,-9550.42041359517,-8371.6453492137,-8124.03567162364,-8078.47071455338,-8071.91373070368,-8070.81869196668,-8070.31283483581,-8070.20182818058,-8070.17889637344,NA,NA,NA,2874.95870656697,888.332281669077,453.907374258144,120.702492305406,51.7512094766727,36.7408684332621,48.7726125567543,5.50286064444164,NA,NA,3,"test0_worse_conv",0,1,-8070.17889637344,3,"test0_worse_conv",81
82,"logit_random",-0.18777281686449,-0.129260156950292,-0.121783581295018,0.107558279135106,0.0188882343855207,-0.0894225804815157,-0.156624776427013,0.220761272259702,-0.0684387610734327,-0.0618684018946263,1.36043586629452,0.0227534662979403,-0.364137319629135,-0.127952315159788,-0.0108739626401672,-0.079280706006414,0.219648541220786,0.00290269247197832,0.156412148178969,-0.435262799384938,0.849753006458326,-0.205952718010005,-0.0174532102452822,-0.74309921995074,-0.120260248094687,-0.413986025259004,-0.136229172420009,0.00700194518717606,-0.11503253638409,0.148587222212075,-0.119844013437304,0.0266379218595722,-0.00974721198024389,-0.398237690502523,0.461665877489547,-0.0465020747856003,-0.162700790788812,-1.66960724925572,-0.0690170166160074,-1.1458073850128,0.622688146858593,-0.127416233349015,-0.11771788252161,0.169923432879381,0.0883519355650786,0.00625774098974944,0.144951682946425,0.171118317170141,0.532341333677809,-0.234367456717041,-0.114973849365263,-0.714852828002824,-0.0767625632397078,-0.374075184119799,-0.480644598253903,0.0224246681017275,-0.078458483707401,0.154010824112527,0.123969104272445,0.0243508044565931,0.202943287086718,-0.381850138368879,0.539365649927582,-0.294728859898314,-0.114359819392052,-1.88215906023856,0.0179850817447927,-0.533997155116531,0.140387468331966,-0.119481366550175,-0.290275083179858,-0.144641898606052,0.144939304872775,0.0292896279820619,0.262861645656683,-0.174451393441921,0.194062527438135,-0.249559118043739,-0.0961718505475735,-4.29644533625108,-0.0452838030980392,-0.182535513616144,0.0939903356730701,-9274.26015331696,-8237.86926133188,-8143.11418363707,-8100.03064531336,-8073.22803319207,-8068.83257373145,-8061.66071727371,-8060.60304752179,-8060.44486464868,NA,NA,NA,1189.78042147503,1102.56998953124,351.489415164928,372.740849642674,104.288749612669,121.101556946745,57.3047308758002,51.7366105245044,NA,NA,0,"pruned_test1_too_close",4,1,-8060.41073328732,3,"test0_worse_conv",4
83,"logit_random",-0.0236327272098651,-0.130002053430568,0.0207134882954149,0.0844194850884047,0.0213357216413932,0.253111723316135,-0.352368327911278,0.221120301029016,-0.433903108669729,-0.0921376815577314,-0.270941436381372,-0.0722131511086948,-0.0937398812908816,-0.122024803487855,-0.282638644161239,-0.395770662392033,-0.107794215487398,-0.0125888578919019,0.0341304475390803,-0.252354816421359,0.581104754642007,-0.449562544591791,-0.0368283334002483,-1.21623947950467,-0.0201983997708014,0.110498175484159,-0.427210931165198,0.0105476041671313,-0.0207587593549697,-0.0508497040762277,0.0398042155946562,0.00763978998022262,0.33325880821648,-0.491370303301034,0.657240207411352,-0.670677809980817,-0.0452979560347362,-1.18508833950574,-0.0418742941604948,0.0988052501987953,-0.38698018997227,-0.00620059346439957,0.0390669626779579,0.0198495128869354,-0.00150858323254466,0.0419252543129021,-0.0963169447863871,-0.196015149597433,-0.168249114799088,-0.200923299332531,-0.325025796201731,-1.55589675714454,-0.0755805932241948,-0.119625911711828,0.543494979783539,-0.117924892549946,-0.155607391575035,-0.305821376370697,0.166447337240181,0.0410914866666124,-0.122320130824814,-0.0878256269739693,0.746536206763368,-0.459371868055163,-0.159479025783494,-1.65276264142905,-0.0512805407490367,-0.758042082582147,-0.280715384044679,-0.112338304247572,-0.123562534097423,-0.0104570786505895,0.0561450515730799,0.0306596739297918,0.156348351146122,-0.0282076358666402,0.206961563034253,0.414936183736025,-0.072566278953352,-2.90398800146991,-0.0447493071578168,-0.829619839108612,-0.435393659500712,-9128.27442693596,-8375.44130249901,-8136.47886285941,-8087.25767966397,-8069.92492102673,-8064.0454937173,-8061.75343386389,-8061.12180362018,-8061.01562486591,NA,NA,NA,1959.50924494411,998.277957340835,628.523402773087,251.23579469201,82.6335995703577,74.933267309048,40.9997571403881,13.4114984331051,NA,NA,0,"pruned_test1_too_close",54,1,-8060.99757428672,3,"test0_worse_conv",54
84,"logit_random",0.0122374118387791,0.0080621982261929,-0.213832398431333,0.0559460252074287,0.0171328887419769,0.256502606779091,-0.219963804983607,-0.0923467691163684,-0.0418018520635701,-0.222590400752561,1.28557303054815,-0.117514497271828,-0.196528186798871,-0.1389190721577,-0.00409611665070722,-0.221438573354234,0.152997335579781,0.0117237077831781,0.214248839428301,-0.562488730605618,0.375404890002457,-0.393894194677113,-0.119843775025257,-1.19708430048375,-0.0748117257457088,-0.532385816609215,-0.0642943963159929,-0.160718292918247,0.0326042965891008,-0.0336232873791017,0.059199241238673,0.0154285434697145,-0.0529780947732516,-0.198475442080337,0.118610833227871,-0.310091171633546,-0.248147322383135,-1.7706702951017,-0.0431377522650322,-0.32860479027846,-0.132590846250517,-0.0097489655968914,-0.19887737474315,-0.146642847555257,0.187055050688572,-0.0150092531611595,0.0854702712118233,-0.112614564001604,0.107268505205961,-0.750172607261167,-0.132036863322825,-3.75126873420675,-0.096833199535263,-0.134085215868643,0.13469553099712,-0.0202697123691219,-0.142739615878243,-0.151115889437429,0.101435655516304,0.0602279335188115,0.0361357430816174,-0.497815244565222,-0.175343562405284,0.11974306485843,0.0222540528327077,-1.53816277951714,-0.0677333581338404,-1.04602469530734,-0.221143126585435,-0.103394587933011,-0.0906266638066078,0.0709666348473364,0.0929363112930136,-0.0265960292240972,-0.0224499089017532,-0.357077795623353,0.716921775528542,-0.549724816880287,-0.216673037358464,-0.135454067166636,-0.0463559750876166,-0.475287605690812,-0.168343815385836,-9007.28341830866,-8263.29296443529,-8131.53478710363,-8069.44024565588,-8061.41821021725,-8060.55442830608,-8060.4319272057,-8060.41198902157,-8060.4112240079,NA,NA,NA,800.525990507571,492.566764315623,598.340783223485,162.356729743626,43.8909055035278,14.741612163971,9.31627716227786,2.30235966869593,NA,NA,3,"test0_worse_conv",0,1,-8060.4112240079,3,"test0_worse_conv",84
85,"logit_random",-0.0776815178224438,-0.0869556180247421,0.0126363110035788,0.076679583590509,0.0326831582761585,-0.00250497259602886,-0.296186092347231,0.0364150869090981,-0.219623896007706,-0.104951238313383,0.641340014750398,-0.0708326070521913,0.123761895805197,0.0124075116539497,-0.214965955332252,-0.127061151967997,0.0984335509407401,0.0195914478719072,0.248992035459674,-0.274865269989497,-0.0642337009439961,-0.584213833177329,-0.000991700793742764,-0.623351417710337,-0.126462574783464,-0.312983347445411,-0.492425170758406,-0.095021258488337,-0.211694494034842,-0.0462997112813187,0.00781770637853718,0.0158769785097799,0.398686069722615,-0.298639845970157,-0.0109308426200438,-0.610574465658797,0.0214092756006631,-1.04433181169794,-0.0267173346867739,-1.39775879293183,0.299147313519468,-0.181228107626916,0.0168601730281955,-0.054677488353524,0.207575939443823,-0.023291355335028,0.0674707440225968,-0.135355019964306,-0.0917160435097553,0.265054052464635,-0.0929813102465352,-0.547595054992131,-0.154753870442921,-0.0714008061745616,0.334856453090766,-0.233775494243022,-0.155599336827356,-0.124158298252348,0.120780234828294,0.0177137381701201,-0.0894572543919351,0.300073925074496,0.690677893942258,0.0445763707050322,-0.0412235478852275,-0.12506769896203,-0.0338126775466421,-0.692356025646201,-1.10917052214968,-0.0216305702771213,-0.0700916806236224,0.0288269751197578,0.0778851124717159,0.00720936447131202,0.25789656126112,-0.571780384575809,0.131773365005077,0.0447946307987622,-0.0477026999104794,-2.37579743006505,-0.112842780569208,-1.4220309031933,-0.0150552668972962,-9363.09998946575,-8359.21140994651,-8168.07163312512,-8109.13782413273,-8096.93057480072,-8090.9495799544,-8089.15642571125,-8088.86786186246,-8088.81154756219,-8088.80668504134,NA,NA,826.800736326284,791.705004372998,349.277915417517,440.798194397657,73.6999270394208,93.1742460075739,37.268520100486,28.2152972455785,8.3761265506195,NA,3,"test0_worse_conv",0,1,-8088.80668504134,3,"test0_worse_conv",85
86,"logit_random",-0.150795225237859,-0.150745206067856,-0.123275640669558,0.0583808816483154,0.0254642268421374,0.0791934963496351,-0.35927636571558,-0.396600119623413,0.101071364793192,-0.000708527162121192,-0.0800814241191019,-0.00141104610160447,-0.997042061673041,-0.0288000205731192,-0.184268774812113,-0.0906723066639886,0.129064801535754,0.00178596024576326,0.251104729972004,-0.302745088745975,-0.101484788519469,-0.196947580309256,-0.151767446674406,-3.34036290097373,-0.0580552885353236,-0.326433900646111,0.274717929792466,-0.198000416330689,-0.064391417895386,-0.0623591393085632,0.0714112788237067,0.00502355900813237,0.0448524005765563,-0.376423961724698,0.423762830997742,0.157552360565082,-0.0265424785389618,-1.75302840809202,-0.0346751738037731,-0.397621901285379,0.330122914374146,-0.0646108911580858,-0.0207327477642937,-0.0125863726140149,0.103842563374076,-0.0121406512143977,-0.00224980722752596,-0.256251814479336,0.567551340723281,-0.14751220126864,-0.0549721671246516,-0.94291902747304,-0.12444347829312,-0.59803167895656,-0.943008935554386,-0.165033058360788,-0.0376858016214793,-0.0876880755441703,0.0783138783696857,0.0198911990260683,0.0451233721091589,-0.182783071438204,-0.135519455323676,-0.585051267865905,-0.0446736622527311,-0.569492961763461,-0.114884165095128,-0.588388387087032,0.0325434005141599,0.0490382327192972,-0.0693881402193791,-0.0906103649754104,0.131816470158482,-0.0156264576668712,0.269208761870951,-0.187085954451793,0.626658850587108,-0.200158698000693,-0.116096078151433,-1.97844044696633,-0.0426063914722612,-0.224485978684506,-0.155378576659189,-9157.67664289209,-8333.33760204255,-8148.78994573994,-8092.81583370062,-8078.47074368936,-8074.30979814318,-8072.21867102929,-8071.77772422352,-8071.77765206236,NA,NA,NA,2160.95870810818,421.795124811354,885.924069464218,257.476430322974,97.1329184483511,87.8095037773639,19.9348120642777,52.1687437516334,NA,NA,3,"test0_worse_conv",0,1,-8071.77765206236,3,"test0_worse_conv",86
87,"logit_random",-0.0353913492345429,-0.0557451747065594,-0.129797784276442,0.0579440585794942,0.00037981077749848,0.200743927998698,-0.0891692767493132,-0.174749003209725,-0.285504077645469,-0.113165614406108,-0.289500661127557,0.025974401769756,-0.855461065607934,-0.0238898348930426,-0.184826285011848,-0.192418972967724,-0.017686972376961,0.0316813247091654,0.098051914575153,-0.154896157269705,0.21079325627574,-0.240660128064624,-0.190312199695149,-1.19463379124373,0.0117693636362159,-0.580664026828201,0.630895894641674,0.0471665292666842,0.00680297489074053,-0.248621876942114,-0.0911798745931044,0.0168286397384287,0.237817305805136,-0.401108819802009,0.224012017840528,-0.450351898991245,-0.238112286153613,-1.4198026667346,-0.0104262741096306,-0.64395966627206,0.31848012974348,-0.0513708324758876,-0.104547597548156,-0.287940271624068,-0.00235517510382259,-0.00808686724302455,0.113177710735292,-0.0590463868923705,0.60992196347185,-0.0611573876553398,-0.228883642040115,0.268391228453217,-0.0384319982253326,-0.691191382414115,-0.517328668546882,-0.111125386163985,-0.0643835200983137,-0.00288844771838102,0.0564065038634673,0.0362676453350591,0.121456887467481,-0.248777761563488,-0.0231916575688674,-0.527706812528559,-0.145971465538215,-1.2658717673132,-0.072804024281202,-0.41163054351891,-0.967231833772633,0.00935610716797786,-0.158188653544913,-0.209364894549459,-0.116936331708518,-0.013780972749154,0.179114128091358,-0.0263091661224243,0.84112249668909,-0.0988474469950665,0.0445522353180151,-2.12471207943495,-0.0210573152756628,-0.13257833589944,0.181325956639612,-9663.75550117337,-8376.802374459,-8114.55500038207,-8079.25467154258,-8072.64676479984,-8071.88238061156,-8071.73025114742,-8071.7126844156,-8071.71239409693,NA,NA,NA,2572.92177339482,882.80441120359,281.326254701554,137.382873289054,114.432398014259,23.0733093014266,6.99633865073682,1.59841349443851,NA,NA,3,"test0_worse_conv",0,1,-8071.71239409693,3,"test0_worse_conv",87
88,"logit_random",-0.00787137574504203,-0.000217112679011311,-0.0747266232296767,0.0906920768658288,0.0282800742798413,0.0859066640455353,-0.079409412168289,0.374583346809697,0.514518487636863,-0.160214766330145,-2.31553108828294,-0.0809521295535914,-0.98225036151578,-0.190678090995489,0.0114512321797854,-0.140497535449316,0.250016912521243,0.00143514319622064,0.180503041056651,-0.631447470480265,0.724898509707467,-0.365227262221351,-0.0408054742789027,-0.15107186468697,-0.00530195292370474,-0.514952822310871,-0.271460838049678,0.00684965296665171,-0.166566056681919,-0.0296675248919732,0.0451131137790058,0.00949544165790433,0.0174486522559874,-0.167074371781,0.208972554427927,-0.268615883720654,-0.0399006995760355,-1.98409762048696,-0.00784131241762204,-0.233616543005367,0.750540039201548,-0.136061805314464,-0.191379896395282,-0.194845875553842,0.122713739756793,0.021300084191505,0.140084259258601,-0.201456494281781,-0.111919977045413,-0.00655119803932225,-0.0171124307233672,-0.179530484677399,0.00226136846301556,-0.332864026305072,0.886591160879139,-0.058487536064919,-0.0874918962694285,-0.109145152880588,0.103198877962366,0.00537860558107689,0.32334978008222,-0.378103596639754,0.580778698294691,-0.064900149312146,-0.0903808263879485,-1.01381768345893,0.0267463989404881,0.361572920693755,-0.120269558391973,-0.0014323988543468,-0.145739604801134,-0.0510811428108554,0.0567887397288946,-0.000690819092044964,0.0566242495123372,0.407930809022333,0.052529234880991,-0.358018074863674,-0.0453348443446532,0.829383422587869,-0.0684228620916986,-0.413651410187498,0.634398247767171,-9100.27990710948,-8200.456884134,-8103.35781452899,-8075.06493089365,-8067.3140717582,-8063.89434347988,-8062.12906249871,-8061.30426636933,-8061.09164184147,-8061.01520082073,NA,NA,1408.39394122243,634.631201739443,313.204593188157,203.40112954441,72.850997391254,59.6592634224588,35.8511727410548,36.9506792575974,18.4282484963244,NA,0,"pruned_test1_too_close",79,1,-8060.99544516961,3,"test0_worse_conv",79
89,"logit_random",-0.0567646159841047,-0.0514069951820892,0.00614440218528227,0.0897173650112506,0.00851243681853034,0.486707553282136,-0.0833978297979088,0.230520430112619,-0.00268690679963879,-0.215677532322124,0.0755285862039259,0.0285765823292538,-0.791899630746625,-0.0483608125961368,-0.108567180099044,-0.173013207202133,0.016654353598698,0.0152226862716703,0.24500869137172,-0.296902351219561,0.365246418934493,0.372644456434461,-0.0650740781980734,-1.66011516759931,-0.151075373291492,-0.528493241990863,0.935168028537282,-0.130656236019198,-0.247735931502242,0.0465231788162584,0.132445567479962,0.00308177597931627,0.247176555449802,-0.642166652911479,0.68339485049759,-0.807366193986648,0.0159719102765763,0.496086338896846,-0.026301084755376,-0.349471354757095,-0.685271597072827,-0.177050386584574,-0.0522677764332443,-0.358921230909153,0.0407532209643314,0.01559841516855,0.182308537697593,-0.199705568874566,0.419682893320889,-0.12231635624027,-0.177170046827178,-1.59109399744849,0.0397199055759921,-0.451706317911307,-0.619783239716702,0.040088763479865,-0.0767094028130647,-0.134273785294887,0.163784461462545,0.00854184330544717,0.171258822610194,-0.101034134963321,0.0770890629422346,-0.183350565473951,-0.0500736889859279,0.600950718654458,-0.0214642485692074,-0.214184081877084,0.495993992582072,-0.16865423983919,-0.0488917041755514,-0.0528859519640547,0.154624334674673,0.0366931711530376,0.269201298165319,0.00148360046623153,0.490170378618644,-0.0977186878134214,-0.184213334181545,-1.7530856404225,-0.0885081589978673,-1.09641070442373,0.388267820435847,-9067.05607199075,-8294.57181185284,-8139.75021492782,-8091.91734599538,-8085.20494030178,-8083.90368673703,-8083.80167557007,-8083.78622938413,NA,NA,NA,NA,2349.6986185864,1127.33548644316,374.422559973114,233.982973977805,79.6313677914681,17.4577234983006,1.1100119828326,NA,NA,NA,3,"test0_worse_conv",0,1,-8083.78622938413,3,"test0_worse_conv",89
90,"logit_random",-0.0907000355013562,-0.178130017688537,0.0380458659737128,0.0812114599428383,0.0213533811708592,0.232397236269588,-0.141254606926878,0.326906646501605,-0.168625374591181,-0.0371698668871232,-1.92454939696341,0.0203890284030319,-0.807718778884641,-0.0738824176803548,-0.0990611259255236,-0.0237414152800796,0.109419670920897,-0.00614072865728466,0.190278360262115,-0.180920816461594,0.0791760824782118,0.0605738362733785,-0.238680727179587,-3.32427175200225,0.0416584934778566,0.235159269687839,0.134440041004829,-0.0133841973545998,-0.135576222555061,-0.049203133684943,0.143672574229401,0.0219301773333111,0.142278271559442,-0.367453413025533,0.432296817042985,-0.205454748786936,-0.293341300790154,-2.74998403250703,-0.125417680473531,0.0501967151537681,-0.719031848096796,0.0266830028183039,-0.119214976241342,-0.0876307788139787,0.0246348288747561,0.000391611923241209,0.276772356554677,-0.387087125326666,0.545248525991943,-0.28597059077902,0.00460835703603941,0.360006537513602,-0.101074975012249,-0.390631231526521,1.12620656894272,-0.108356716565473,-0.125145318855644,-0.0854362185781479,0.165124002392322,0.0313007363623101,-0.0308695733430595,-0.124138730629821,0.243976790288766,-0.0118270640326254,-0.120597921111282,-0.324595430091072,-0.031998734771291,-0.546482222036512,-0.358703790543843,-0.0415670825705979,-0.105369654003218,0.1602074074249,0.0525190560988772,-0.00560058335323621,0.171880657553612,-0.0729959323536299,0.11032841814033,-0.398202237559492,-0.407540465111258,0.0302571400391651,-0.026846393596261,-0.601899292374004,-0.431752763783619,-9346.93429581568,-8329.2985281309,-8140.03490111865,-8080.52583899379,-8072.5233115057,-8070.82319788198,-8070.28337947471,-8070.19471497586,-8070.17944737119,-8070.17866134483,NA,NA,3447.24979044375,853.140607119378,467.882296514726,271.951528949174,143.079629602886,55.4055093699506,14.1688018480548,9.18578241480341,1.35934525924353,NA,3,"test0_worse_conv",0,1,-8070.17866134483,3,"test0_worse_conv",90
